id,flight_id,registration_id,seat,marks_registration_id,created_at,status
6169c63b-9340-4a25-baf0-743987ca7483,1b36fc76-9f3a-46c7-a71e-fd17cfcab717,7cb8f5cb-1d66-4a8b-a52e-3c0ab48ff137,1,2e22731c-34b3-4726-937a-18e90d4213a7,2026-03-31T15:14:05.556504+00:00,active
e3908b18-c596-4215-886a-87c1b3c890d4,80c38750-5604-4ecd-a445-c4b0109ba467,9dcefb0b-f81d-400a-90bc-514b64341425,3,4d134271-956f-42fd-95ea-0a6b725123e6,2026-03-31T15:14:05.556504+00:00,active
d79b87c5-98d6-4d21-8ae0-c4b11e597dd2,651ef15a-7854-45bf-86bc-2a269f99583b,e5564605-a162-4973-b880-2fa2245b8a54,2,fdd25cd4-90fe-4002-b08b-95ff807080ba,2026-03-31T15:14:05.556504+00:00,active
f55ea9a9-90b4-4914-b3cd-b58ea8913046,3e073029-7f46-4a01-9563-28f4d7280139,b0f8374f-c18d-481e-852b-dfa6aa011ac8,1,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,2026-03-31T15:14:05.556504+00:00,active
2c0bad89-be49-4876-8865-4bab9eb9c1e3,3e073029-7f46-4a01-9563-28f4d7280139,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,2,639dca59-1a8d-409a-82c6-584dbb5f34e9,2026-03-31T15:14:05.556504+00:00,active
15a7f852-17a3-4742-866a-f5b114154614,ebcdc585-c820-4a9b-bdc3-426fa2a1e417,0d19a809-374b-46bc-ac56-5d1417af6bbf,3,3b88eb10-8515-40d0-8108-a94529c534cd,2026-03-31T15:14:05.556504+00:00,active
9b849f51-2477-48fa-a83d-0fff7cedf73d,86bdae5f-1d38-4b81-8429-ada3da337b50,06ccd75a-85fb-49da-b531-5ea45a09645f,1,44447724-0d2c-4601-b0c6-e53714d03f63,2026-03-31T15:14:05.556504+00:00,active
8568160a-8c4f-40f6-856b-710b9753c1c8,aa486c04-a034-4203-b238-fa30502de446,117030b2-c7c3-4bab-ac1d-2b3b81b2b9d1,2,6edb8092-3291-45fa-8651-a88b460512ad,2026-03-31T15:14:05.556504+00:00,active
9bf84b46-649d-4610-bf93-f0006a1931ac,80c38750-5604-4ecd-a445-c4b0109ba467,707a8d7f-48c8-4aa2-ba77-a822a334b283,2,9dcefb0b-f81d-400a-90bc-514b64341425,2026-03-31T15:14:05.556504+00:00,active
2cd7f468-ada0-4070-9cf0-aa7e8bc8750a,1f8b1cc7-d326-4d92-999d-dbb20d593190,0a22a191-8264-4398-8468-2e96074d3366,1,ce23d191-feba-4728-82f1-dc3429b95532,2026-03-31T15:14:05.556504+00:00,active
5cdbe9a2-8c6f-44e3-af30-00d49ffd2d50,651ef15a-7854-45bf-86bc-2a269f99583b,9d71aa32-e0cc-4394-b494-f2cca4e7d382,1,e5564605-a162-4973-b880-2fa2245b8a54,2026-03-31T15:14:05.556504+00:00,active
ffab47bd-4a13-4802-8734-218361d9bc72,b1a1cd7c-ed59-4822-9326-4c2943d31bac,07cfbc31-606f-4838-ba17-578e0720215d,2,c3364e8d-93bc-472c-a6ff-b4f68265a4d5,2026-03-31T15:14:05.556504+00:00,active
0d1e5bba-5de4-4767-bcdf-00fb4804e41f,b1a1cd7c-ed59-4822-9326-4c2943d31bac,7c4671ff-76ee-4a70-b912-6aa7354774ee,1,07cfbc31-606f-4838-ba17-578e0720215d,2026-03-31T15:14:05.556504+00:00,active
14571508-a035-4ed7-9199-9dfc1e4f48a7,aa486c04-a034-4203-b238-fa30502de446,6edb8092-3291-45fa-8651-a88b460512ad,3,19b44c8b-f73c-464f-a197-236cf91f225b,2026-03-31T15:14:05.556504+00:00,active
97860076-7e5d-43f6-926e-589edb00035a,ebcdc585-c820-4a9b-bdc3-426fa2a1e417,47b6392b-6476-4a2b-897e-2347b126ab86,2,0d19a809-374b-46bc-ac56-5d1417af6bbf,2026-03-31T15:14:05.556504+00:00,active
aa9290a4-aa25-4ca9-8973-ff35e135bd5c,ebcdc585-c820-4a9b-bdc3-426fa2a1e417,3b88eb10-8515-40d0-8108-a94529c534cd,1,47b6392b-6476-4a2b-897e-2347b126ab86,2026-03-31T15:14:05.556504+00:00,active
fa7513dd-fd1d-483a-8ab1-182824bee7a0,27766ec5-cc35-4f14-9dae-0b160a2b5399,f88170d0-1f22-42fc-b06f-f43ce3d2c8ff,2,c9c44f56-2b25-4444-be7a-60dcb33140b2,2026-03-31T15:14:05.556504+00:00,active
d1adf542-9370-4872-9598-9a6f4bc41e7e,1f8b1cc7-d326-4d92-999d-dbb20d593190,ce23d191-feba-4728-82f1-dc3429b95532,2,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,2026-03-31T15:14:05.556504+00:00,active
d0dc156d-78f3-47c3-ba01-eaa739ddc71e,80c38750-5604-4ecd-a445-c4b0109ba467,4d134271-956f-42fd-95ea-0a6b725123e6,1,707a8d7f-48c8-4aa2-ba77-a822a334b283,2026-03-31T15:14:05.556504+00:00,active
ef60d0f5-23e4-4b29-95cf-2286a0f2ad8a,27766ec5-cc35-4f14-9dae-0b160a2b5399,c9c44f56-2b25-4444-be7a-60dcb33140b2,3,ee5ab7c6-0546-4277-8d04-5e6b48ea52a3,2026-03-31T15:14:05.556504+00:00,active
f0286e9a-b867-480a-a1a7-ca7078a5d8b7,27766ec5-cc35-4f14-9dae-0b160a2b5399,ee5ab7c6-0546-4277-8d04-5e6b48ea52a3,1,f88170d0-1f22-42fc-b06f-f43ce3d2c8ff,2026-03-31T15:14:05.556504+00:00,active
c36f34eb-7786-43c0-bf4c-d751e120b2b8,b4341ceb-461c-4196-bfe7-6e06232bddd1,19b44c8b-f73c-464f-a197-236cf91f225b,2,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,2026-03-30T16:35:23.145721+00:00,active
111840c1-c009-472d-9b9d-4ce5bfbadf76,aa486c04-a034-4203-b238-fa30502de446,19b44c8b-f73c-464f-a197-236cf91f225b,1,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,2026-03-31T15:14:05.556504+00:00,active
c1c85ed1-ef7f-4392-ad4a-32d38c63375d,d6d08c6b-00e4-464d-9a8d-779635d470c8,78fb4ed0-ba6c-4b98-a34b-bb8fa7f01091,1,19b44c8b-f73c-464f-a197-236cf91f225b,2026-03-31T15:14:05.556504+00:00,active
4de487f3-1f12-4580-b045-74549d2eca85,39aa2669-8d9b-442b-bfc3-081b8e34fc81,16bbde86-be42-4588-bf60-d2798fec823b,1,16bbde86-be42-4588-bf60-d2798fec823b,2026-09-22T19:33:38.087708+00:00,active
8c371a7b-c0b0-47bc-9261-9372a87b59d0,39aa2669-8d9b-442b-bfc3-081b8e34fc81,14e39112-6ce6-4eaf-9b97-097f758789f4,2,14e39112-6ce6-4eaf-9b97-097f758789f4,2026-09-22T19:33:38.087708+00:00,active
983785bb-8935-4fa9-b047-b90497983cac,39aa2669-8d9b-442b-bfc3-081b8e34fc81,39ace5a0-881a-4178-aa2b-2fd274ebc40a,3,39ace5a0-881a-4178-aa2b-2fd274ebc40a,2026-09-22T19:33:38.087708+00:00,active
ad1b740d-b771-440e-9cf4-6e2d4534e04d,64bbfdd8-8f6d-4b39-b7dc-86180720c15d,10f1afa0-aa58-4b13-8d05-4e0b8e462e5f,1,10f1afa0-aa58-4b13-8d05-4e0b8e462e5f,2026-09-22T19:33:38.087708+00:00,active
5e485f48-3535-4511-b195-e4df8f2c7a58,64bbfdd8-8f6d-4b39-b7dc-86180720c15d,e8a390b9-2b41-4f46-a50a-185e532c5ecd,2,e8a390b9-2b41-4f46-a50a-185e532c5ecd,2026-09-22T19:33:38.087708+00:00,active
10410f2a-f699-4f81-b792-d965c3062a32,64bbfdd8-8f6d-4b39-b7dc-86180720c15d,de28cd8e-9d77-4157-807a-369c938090ab,3,de28cd8e-9d77-4157-807a-369c938090ab,2026-09-22T19:33:38.087708+00:00,active
837283ae-2f69-44b0-8256-4f99309a4eda,6e032aa3-7636-42a8-a294-fc9052bd7083,84a783cc-96d7-494c-9413-5c6075d22010,1,84a783cc-96d7-494c-9413-5c6075d22010,2026-09-22T19:33:38.087708+00:00,active
f31126df-4bea-46cc-93cf-d7b2adfabaeb,6e032aa3-7636-42a8-a294-fc9052bd7083,0b2be1cc-3241-4cfe-9af6-0b92a5582cec,2,0b2be1cc-3241-4cfe-9af6-0b92a5582cec,2026-09-22T19:33:38.087708+00:00,active
ad91bda3-88ad-4e02-b5b4-5837d24e6e8e,6e032aa3-7636-42a8-a294-fc9052bd7083,fbc1c0c4-2815-4bdb-af5b-c0a7c4ebf642,3,fbc1c0c4-2815-4bdb-af5b-c0a7c4ebf642,2026-09-22T19:33:38.087708+00:00,active
8b6ceb0b-4baf-4fef-a554-31844d1b3ab1,8c62bcbf-7480-4802-ae8b-d01d36671bc2,9fab0351-ea45-4762-a3b9-4d61ef1d99b9,1,9fab0351-ea45-4762-a3b9-4d61ef1d99b9,2026-09-22T19:33:38.087708+00:00,active
cd2eb1df-e3a3-48c9-84d6-b198198c6cc3,8c62bcbf-7480-4802-ae8b-d01d36671bc2,79fae2cb-e948-49a9-aa44-6bb1d4ea602b,2,79fae2cb-e948-49a9-aa44-6bb1d4ea602b,2026-09-22T19:33:38.087708+00:00,active
cdb7a0bf-1b70-4c08-9278-7afc903fd1f3,8c62bcbf-7480-4802-ae8b-d01d36671bc2,6c31fd00-3f0e-406d-8145-ddca8aad7a11,3,6c31fd00-3f0e-406d-8145-ddca8aad7a11,2026-09-22T19:33:38.087708+00:00,active
b32a0761-3cfc-4b53-a127-91839748e689,84f9fb19-1b45-47ec-ba76-d5334d5c7ab3,eed4f2ad-d027-443d-9d78-a70e0a3b93a7,1,eed4f2ad-d027-443d-9d78-a70e0a3b93a7,2026-09-22T19:33:38.087708+00:00,active
37a25137-aef5-40aa-b8a5-a648ce7426c3,84f9fb19-1b45-47ec-ba76-d5334d5c7ab3,759b9908-b1f9-40b9-aa6e-6f899daf7bf0,2,759b9908-b1f9-40b9-aa6e-6f899daf7bf0,2026-09-22T19:33:38.087708+00:00,active
34fc73ac-1ef7-4531-99e2-a7a878ab9407,84f9fb19-1b45-47ec-ba76-d5334d5c7ab3,08d26a81-b59d-4162-ad72-b07ee5d75c64,3,08d26a81-b59d-4162-ad72-b07ee5d75c64,2026-09-22T19:33:38.087708+00:00,active
26af312f-3399-4eb3-856e-b653a5969dc7,534a109e-33c4-4ab4-9ae8-4d1e82305f03,abd869dc-4fb4-4281-ad1f-d5945e769254,1,abd869dc-4fb4-4281-ad1f-d5945e769254,2026-09-22T19:33:38.087708+00:00,active
e1f4abe3-fe4d-4fe7-bc68-289fef657bf6,534a109e-33c4-4ab4-9ae8-4d1e82305f03,b8d0b9c8-feab-494a-b904-713a3ef84e28,2,b8d0b9c8-feab-494a-b904-713a3ef84e28,2026-09-22T19:33:38.087708+00:00,active
28442784-5db9-487e-86d5-ef62d1c99384,86bdae5f-1d38-4b81-8429-ada3da337b50,44447724-0d2c-4601-b0c6-e53714d03f63,2,06ccd75a-85fb-49da-b531-5ea45a09645f,2026-03-31T15:14:05.556504+00:00,active
0c733257-ccf9-4ee6-8dc1-819b64c23eea,d6d08c6b-00e4-464d-9a8d-779635d470c8,bd565cdc-2b20-4ee1-8358-1c3f10ec8acf,2,78fb4ed0-ba6c-4b98-a34b-bb8fa7f01091,2026-03-31T15:14:05.556504+00:00,active
e90d0acf-4c39-4c13-add3-adb0d207010c,a1894410-d734-4bd2-b809-e0040db0ac82,098132e4-eb31-43dd-b487-8f6aea7501e6,3,d3d57160-318c-4c35-bb5c-de5a5f07d0e7,2026-03-31T15:14:05.556504+00:00,active
bb064808-7445-49f8-9209-7bf74deaf099,39793579-af6c-4544-b0d1-b35a844c1fde,885a2ebf-a33e-44a1-a5dd-ef1922c7778b,3,21380286-b867-4919-83b5-08eaac386dfe,2026-03-31T15:14:05.556504+00:00,active
af56c5b3-4a0a-42f0-8345-963de776e778,a1894410-d734-4bd2-b809-e0040db0ac82,e0adbbeb-e7b5-42d4-9ba3-1d70c15bc9f5,2,098132e4-eb31-43dd-b487-8f6aea7501e6,2026-03-31T15:14:05.556504+00:00,active
49f2461f-5341-4020-b9a1-d1972def84a8,a1894410-d734-4bd2-b809-e0040db0ac82,d3d57160-318c-4c35-bb5c-de5a5f07d0e7,1,e0adbbeb-e7b5-42d4-9ba3-1d70c15bc9f5,2026-03-31T15:14:05.556504+00:00,active
d5ced538-3c04-4da1-84e6-0cf0b220e3de,39793579-af6c-4544-b0d1-b35a844c1fde,21380286-b867-4919-83b5-08eaac386dfe,1,db214db6-5b8c-432b-a14b-322a17f0f720,2026-03-31T15:14:05.556504+00:00,active
7cd2ee60-542a-4aac-a0ae-5e4711f4ee37,b1a1cd7c-ed59-4822-9326-4c2943d31bac,c3364e8d-93bc-472c-a6ff-b4f68265a4d5,3,7c4671ff-76ee-4a70-b912-6aa7354774ee,2026-03-31T15:14:05.556504+00:00,active
9314de1e-cc69-46f4-931a-ed9ed2d74dad,39793579-af6c-4544-b0d1-b35a844c1fde,db214db6-5b8c-432b-a14b-322a17f0f720,2,885a2ebf-a33e-44a1-a5dd-ef1922c7778b,2026-03-31T15:14:05.556504+00:00,active
32bcdcd6-3d5c-4f89-9fcf-3d865dedcd17,3e073029-7f46-4a01-9563-28f4d7280139,639dca59-1a8d-409a-82c6-584dbb5f34e9,3,b0f8374f-c18d-481e-852b-dfa6aa011ac8,2026-03-31T15:14:05.556504+00:00,active
fdeb0172-89a2-4763-9035-885e5ffb0b8d,f846dfc2-7225-4af1-a764-76aec810cb10,2cc9e7cd-f36e-4f27-ac2e-6959eecef670,1,2cc9e7cd-f36e-4f27-ac2e-6959eecef670,2026-03-31T15:14:05.556504+00:00,active
613e21fd-f2fe-4a09-ac70-a5b272de69f9,1b36fc76-9f3a-46c7-a71e-fd17cfcab717,c0fb8d2a-417b-4d68-918c-fc6d0b9b032c,3,7cb8f5cb-1d66-4a8b-a52e-3c0ab48ff137,2026-03-31T15:14:05.556504+00:00,active
95a1d241-0a38-47b4-b9e7-327b2aeaa884,651ef15a-7854-45bf-86bc-2a269f99583b,fdd25cd4-90fe-4002-b08b-95ff807080ba,3,9d71aa32-e0cc-4394-b494-f2cca4e7d382,2026-03-31T15:14:05.556504+00:00,active
79e32f7c-e409-4dac-8fe8-cb3a574bbd06,1f8b1cc7-d326-4d92-999d-dbb20d593190,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,3,78fb4ed0-ba6c-4b98-a34b-bb8fa7f01091,2026-03-31T15:14:05.556504+00:00,active
0fd0e7ac-a530-4b45-9e4c-2c79ae6f28f4,534a109e-33c4-4ab4-9ae8-4d1e82305f03,288cb02f-b30e-4cb3-8faf-08f5364d19fc,3,288cb02f-b30e-4cb3-8faf-08f5364d19fc,2026-09-22T19:33:38.087708+00:00,active
56cbcf79-9893-4d75-a7a3-4f524543c098,7dbaed6f-7bd2-4e71-93e1-31f0d767ca07,c374f3e1-3ecb-45dd-a720-996aae83628e,1,c374f3e1-3ecb-45dd-a720-996aae83628e,2026-09-22T19:33:38.087708+00:00,active
486b3374-cd69-4d57-abce-04e062bafa86,7dbaed6f-7bd2-4e71-93e1-31f0d767ca07,96b9b1f2-6aa1-4ce3-8602-db8885855df9,2,96b9b1f2-6aa1-4ce3-8602-db8885855df9,2026-09-22T19:33:38.087708+00:00,active
69bc0a93-53e0-4345-bca0-35b0881fe97f,8dffc6cd-3276-4ee3-bb0d-99a5b9d15653,2c5f4c05-03c1-4d64-960d-4e7b3c33c949,1,2c5f4c05-03c1-4d64-960d-4e7b3c33c949,2026-09-22T19:33:38.087708+00:00,active
1e8cb518-106a-4585-be56-f8354adac522,8dffc6cd-3276-4ee3-bb0d-99a5b9d15653,60d9add6-17ee-430f-a974-1bc5cfa95c84,2,60d9add6-17ee-430f-a974-1bc5cfa95c84,2026-09-22T19:33:38.087708+00:00,active
ce5b0721-3c20-4997-b435-84dfa281377d,8dffc6cd-3276-4ee3-bb0d-99a5b9d15653,b64c96a6-6bd0-461d-9f68-f49865e53db5,3,b64c96a6-6bd0-461d-9f68-f49865e53db5,2026-09-22T19:33:38.087708+00:00,active
274301b3-78da-4596-87c9-5cd929235a53,37788bdf-42a7-4103-b42c-407433e59f38,7db2cb2f-f9ed-41d0-bbd8-502f7a9a2ff3,1,7db2cb2f-f9ed-41d0-bbd8-502f7a9a2ff3,2026-09-22T19:33:38.087708+00:00,active
0e09b5ab-882f-4bde-b545-70c99e849dde,37788bdf-42a7-4103-b42c-407433e59f38,f42128ff-96ff-4c07-8ad5-c344d9767135,3,f42128ff-96ff-4c07-8ad5-c344d9767135,2026-09-22T19:33:38.087708+00:00,active
aa248ebf-718e-498b-aafb-3da0bf49f0f8,913198d6-9bd1-4a7c-bdd3-0cba74f925b2,36381ba5-02d8-474e-a058-58b719674b9a,1,36381ba5-02d8-474e-a058-58b719674b9a,2026-09-22T19:33:38.087708+00:00,active
e7394e5f-e6af-4ffc-bb50-928e46c2884f,913198d6-9bd1-4a7c-bdd3-0cba74f925b2,50dd6e49-1e4a-41ab-82ca-6d15050216b3,2,50dd6e49-1e4a-41ab-82ca-6d15050216b3,2026-09-22T19:33:38.087708+00:00,active
